sample_index,sample_name,layout,rig_id,strict_roi_surface_recall,strict_roi_surface_precision,strict_roi_surface_f2,strict_roi_false_empty_rate,strict_roi_overfill_ratio,strict_roi_surface_iou_weighted,strict_roi_surface_iou_unweighted,strict_roi_filled_iou_weighted,strict_roi_filled_iou_unweighted,strict_roi_robert_loss,strict_roi_robert_coverage,strict_roi_robert_overfill,strict_roi_gt_surface_voxels,strict_roi_reconstruction_voxels,visible_gt_surface_voxels,distance_gt_surface_voxels,distance_reconstruction_voxels,gt_to_reconstruction_median_cm,gt_to_reconstruction_p95_cm,reconstruction_to_gt_median_cm,reconstruction_to_gt_p95_cm,visible_gt_recall_at_5cm,surface_precision_at_5cm,surface_f1_at_5cm,surface_f2_at_5cm,visible_gt_recall_at_10cm,surface_precision_at_10cm,surface_f1_at_10cm,surface_f2_at_10cm,visible_gt_recall_at_15cm,surface_precision_at_15cm,surface_f1_at_15cm,surface_f2_at_15cm,free_volume_voxels_total,certified_free_volume_fraction,single_view_certified_free_volume_fraction,redundantly_certified_free_volume_fraction,unknown_free_volume_fraction,roi_certified_free_volume_fraction,roi_single_view_certified_free_volume_fraction,roi_redundantly_certified_free_volume_fraction,roi_unknown_free_volume_fraction,roi_visible_1plus,roi_visible_2plus,roi_visible_3plus,visible_by_at_least_1_camera,visible_by_at_least_2_cameras,visible_by_at_least_3_cameras,redundant_coverage_fraction,single_view_risk_fraction,blind_surface_fraction,observable_surface_fraction,redundant_surface_fraction,strong_redundancy_fraction,single_view_surface_fraction,strict_missed_surface_fraction,strict_extra_surface_fraction,navigation_visibility_score,headline_threshold_cm,mean_view_diversity_deg,metric_scope,num_depth_cameras,raw_depth_mb_per_sample,reconstruction_voxels_total,gt_props_voxels_total,gt_surface_voxels_total,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max
10,sample_0010,C2_radial_echo,5Cam,0.07395048439181916,0.06322108620204483,0.07152282331509532,0.9260495156081808,1.07502691065662,0.023116269562731738,0.012638310831387676,0.03347911264207596,0.017304714775797685,9.834717392531674,0.14483218261744113,1.2830392189423352,9290,10661,9129,9290,10661,45.27692636536585,109.65856263134643,85.14693309842016,235.95550779594933,0.025303976339139007,0.023356157958915675,0.024291082500741162,0.024888848502943484,0.060795267827801515,0.06322108620204483,0.06198445193918276,0.06126542359127112,0.09935370796363238,0.0912672357189757,0.09513895072693879,0.09762377295637273,545865,0.9529902082016616,0.12915098055379992,0.8238392276478617,0.04700979179833842,0.9529902082016616,0.12915098055379992,0.8238392276478617,0.04700979179833842,0.9826695371367061,0.9133476856835306,0.6195909580193757,0.9826695371367061,0.9133476856835306,0.6195909580193757,0.9133476856835306,0.06932185145317546,0.017330462863293865,0.9826695371367061,0.9133476856835306,0.6195909580193757,0.06932185145317546,0.9260495156081808,0.9367789137979552,85.89986939877974,10.0,86.72572300812888,roi,5,6.144,13690,31538,13923,-4.0,4.0,0.0,2.35,-2.0,2.0
14,sample_0014,C2_radial_echo,5Cam,0.06848837209302326,0.0583192104476124,0.06618038795634293,0.9315116279069767,1.098372093023256,0.018900885022094156,0.010796440972222222,0.028423628588845246,0.015073920185525171,10.068340578360715,0.1257834314632329,1.3261748932511332,8600,10031,8369,8600,10031,43.874822590746405,114.52072969986776,86.02325395227263,208.74625197321302,0.0227028318795555,0.01983850064799123,0.021174237768041573,0.02206565328456674,0.056757079698888754,0.0583192104476124,0.05752754231366821,0.057062774904987776,0.09654677978253076,0.0881268068986143,0.09214484400813146,0.094736482458726,546965,0.9552731893265565,0.1485140731125392,0.8067591162140173,0.04472681067344346,0.9552731893265565,0.1485140731125392,0.8067591162140173,0.04472681067344346,0.973139534883721,0.8537209302325581,0.6196511627906977,0.973139534883721,0.8537209302325581,0.6196511627906977,0.8537209302325581,0.11941860465116279,0.02686046511627907,0.973139534883721,0.8537209302325581,0.6196511627906977,0.11941860465116279,0.9315116279069767,0.9416807895523875,83.39016514810373,10.0,91.61957913121373,roi,5,6.144,13252,32703,14498,-4.0,4.0,0.0,2.35,-2.0,2.0
18,sample_0018,C2_radial_echo,5Cam,0.0800182898948331,0.06927985414767548,0.07761229565499524,0.9199817101051669,1.050411522633745,0.02179163608638035,0.012616237968350645,0.03526972787128216,0.01885038309877216,9.754899891441452,0.149654282858384,1.2514427202730307,8748,9873,8581,8748,9873,43.874822590746405,120.51970972782308,77.78174708955856,198.11613051374985,0.025638037524764012,0.023498430061784665,0.024521650061063906,0.02517950262194397,0.06572660529075865,0.06927985414767548,0.06745647055861209,0.06640779442586012,0.09940566367556229,0.09915932340727236,0.09928234073621064,0.0993562977537227,546734,0.9545153584741392,0.13312506630280904,0.8213902921713301,0.04548464152586084,0.9545153584741392,0.13312506630280904,0.8213902921713301,0.04548464152586084,0.9809099222679469,0.9047782350251486,0.6307727480566987,0.9809099222679469,0.9047782350251486,0.6307727480566987,0.9047782350251486,0.07613168724279835,0.01909007773205304,0.9809099222679469,0.9047782350251486,0.6307727480566987,0.07613168724279835,0.9199817101051669,0.9307201458523245,85.76689959968446,10.0,85.88604660511179,roi,5,6.144,12872,32347,14191,-4.0,4.0,0.0,2.35,-2.0,2.0
22,sample_0022,C2_radial_echo,5Cam,0.0635673624288425,0.053267326732673266,0.061200553633593995,0.9364326375711575,1.1340132827324478,0.018094988636504827,0.010303658071198823,0.0288978222462874,0.0155255294270495,10.148653759121068,0.1222939328279995,1.371593087661393,8432,10100,8126,8432,10100,44.721360216395986,99.0895923240754,80.0000011920929,202.11383232580812,0.02178193453113463,0.018712871287128712,0.020131102200863303,0.021090143483332904,0.049347772581836084,0.053267326732673266,0.05123269271688248,0.05008484833626872,0.07740585774058577,0.07613861386138614,0.07676700634846118,0.07714904545917957,547379,0.9526488959203769,0.1483104028470219,0.804338493073355,0.04735110407962308,0.9526488959203769,0.1483104028470219,0.804338493073355,0.04735110407962308,0.9637096774193549,0.8370493358633776,0.6042457305502846,0.9637096774193549,0.8370493358633776,0.6042457305502846,0.8370493358633776,0.12666034155597722,0.036290322580645164,0.9637096774193549,0.8370493358633776,0.6042457305502846,0.12666034155597722,0.9364326375711575,0.9467326732673267,82.24740126991512,10.0,90.38318543524504,roi,5,6.144,13277,31985,14012,-4.0,4.0,0.0,2.35,-2.0,2.0
26,sample_0026,C2_radial_echo,5Cam,0.06917891479721516,0.057841614906832296,0.06656931847702897,0.9308210852027848,1.0728257265996242,0.020228729368038934,0.01118135743769267,0.03032373789821308,0.01570003694126339,9.943479767012278,0.13136179237731027,1.2570976910280354,9049,10304,8890,9049,10304,43.01162697613631,98.61541608606429,87.82081282371004,286.4873512845299,0.02283464566929134,0.020768633540372672,0.021752693674684014,0.02238920123295737,0.05511811023622047,0.057841614906832296,0.0564470301718306,0.05564209807519952,0.08627671541057368,0.07909549689440994,0.08253018546104642,0.08473801292724913,546396,0.9534257205396819,0.12873630114422507,0.8246894193954568,0.046574279460318155,0.9534257205396819,0.12873630114422507,0.8246894193954568,0.046574279460318155,0.9824289976793016,0.9216488009724831,0.6241573654547464,0.9824289976793016,0.9216488009724831,0.6241573654547464,0.9216488009724831,0.06078019670681843,0.01757100232069842,0.9824289976793016,0.9216488009724831,0.6241573654547464,0.06078019670681843,0.9308210852027848,0.9421583850931677,86.29403379304654,10.0,88.71858305822957,roi,5,6.144,13281,31496,13872,-4.0,4.0,0.0,2.35,-2.0,2.0
30,sample_0030,C2_radial_echo,5Cam,0.07230839416058395,0.056966972835645883,0.0686128539273249,0.927691605839416,1.1007071167883211,0.01919306181403698,0.011013567438148443,0.0302312223625787,0.01583046892245593,9.969470784521564,0.13594644401546863,1.3289352249295723,8768,10234,8613,8768,10234,50.249378854378534,268.87729558270627,80.15609890382592,236.43444322719844,0.023104609311505864,0.020226695329294508,0.021570081820531033,0.02246532280846803,0.05898061070474864,0.056966972835645883,0.057956306552549436,0.0585665747575144,0.0864971554626727,0.08334961891733438,0.08489422270825109,0.08584877301308017,546461,0.9566647940109174,0.12143959038247926,0.8352252036284382,0.04333520598908248,0.9566647940109174,0.12143959038247926,0.8352252036284382,0.04333520598908248,0.9823220802919708,0.9031706204379562,0.6237454379562044,0.9823220802919708,0.9031706204379562,0.6237454379562044,0.9031706204379562,0.0791514598540146,0.017677919708029198,0.9823220802919708,0.9031706204379562,0.6237454379562044,0.0791514598540146,0.927691605839416,0.9430330271643541,85.8273480748277,10.0,88.41896274879441,roi,5,6.144,13267,31919,14058,-4.0,4.0,0.0,2.35,-2.0,2.0
34,sample_0034,C2_radial_echo,5Cam,0.07117600091251283,0.05899447834931706,0.06835320745073273,0.9288239990874871,1.1080187065130604,0.020725847557313132,0.011176439430054558,0.03252740311008501,0.016549130230371415,9.832473691310078,0.1447150036301611,1.2796237278618647,8767,10323,8607,8767,10323,47.16990636316938,107.78449573388852,90.5538527307317,240.93049098785747,0.023236900197513653,0.02043979463334302,0.021748782493363913,0.022617866957204427,0.05716277448588358,0.05899447834931706,0.05806418418966609,0.05751995886593834,0.08121296619031021,0.07875617553036908,0.07996570528326069,0.0807094217957236,546702,0.9540298005128938,0.1284612092145264,0.8255685912983673,0.045970199487106324,0.9540298005128938,0.1284612092145264,0.8255685912983673,0.045970199487106324,0.9817497433557659,0.9144519219801528,0.6475419185582297,0.9817497433557659,0.9144519219801528,0.6475419185582297,0.9144519219801528,0.06729782137561309,0.018250256644234058,0.9817497433557659,0.9144519219801528,0.6475419185582297,0.06729782137561309,0.9288239990874871,0.941005521650683,86.51547738218972,10.0,88.66500323780416,roi,5,6.144,13367,31358,13686,-4.0,4.0,0.0,2.35,-2.0,2.0
38,sample_0038,C2_radial_echo,5Cam,0.06138970092196987,0.052346395742622155,0.05933941851684922,0.9386102990780302,1.1011918147065438,0.01820036345311674,0.010191752035723667,0.027943902842953387,0.014796625110187634,10.136225289831435,0.11930340032135356,1.3292592932951643,8894,10335,8737,8894,10335,54.083269937863356,168.15171971365822,77.62087463794126,226.99119263875565,0.020716493075426348,0.01877116594097726,0.019695912035321835,0.02029582637953415,0.04749914158177864,0.052346395742622155,0.04980510755520732,0.048395420689343584,0.07130594025409179,0.07266569908079341,0.07197939845811506,0.07157380560228066,546409,0.9557968481485482,0.1273057361793089,0.8284911119692392,0.04420315185145193,0.9557968481485482,0.1273057361793089,0.8284911119692392,0.04420315185145193,0.9823476501011918,0.9250056217674837,0.6273892511805712,0.9823476501011918,0.9250056217674837,0.6273892511805712,0.9250056217674837,0.05734202833370812,0.017652349898808185,0.9823476501011918,0.9250056217674837,0.6273892511805712,0.05734202833370812,0.9386102990780302,0.9476536042573779,86.55526994852126,10.0,87.32294228636901,roi,5,6.144,13428,32420,14331,-4.0,4.0,0.0,2.35,-2.0,2.0
3,sample_0003,N2_mirrored_support,5Cam,0.1517393042782887,0.12202954399486192,0.14469376914776866,0.8482606957217114,1.0931627349060375,0.029890737181600218,0.02123402900923021,0.04771202036622398,0.03296366473473027,9.041640556883804,0.21966996207330114,1.238340177826271,10004,12456,9039,10004,12456,32.015621664234175,118.11011987015507,81.24038525693565,255.90525622299623,0.0495630047571634,0.03749197174052665,0.04269060422480189,0.04656458851358149,0.14127668989932515,0.12202954399486192,0.13094965349317364,0.136956392402784,0.218276358004204,0.199582530507386,0.2085112897111764,0.21426259194692995,543760,0.9242662203913492,0.1681274827129616,0.7561387376783876,0.07573377960865088,0.9242662203913492,0.1681274827129616,0.7561387376783876,0.07573377960865088,0.9035385845661735,0.68812475009996,0.429828068772491,0.9035385845661735,0.68812475009996,0.429828068772491,0.68812475009996,0.2154138344662135,0.09646141543382647,0.9035385845661735,0.68812475009996,0.429828068772491,0.2154138344662135,0.8482606957217114,0.8779704560051381,71.3364425893612,10.0,93.05932442701658,roi,5,6.144,15468,32786,14343,-4.0,4.0,0.0,2.35,-2.0,2.0
7,sample_0007,N2_mirrored_support,5Cam,0.22779187817258884,0.21092500631259994,0.2242060961357772,0.7722081218274112,0.9914340101522843,0.04670963836279773,0.037539508874301,0.09014468247886988,0.06688116304704025,8.012375548850674,0.3162177410802811,1.174552959853157,9456,11881,8133,9456,11881,25.495097947870484,155.49915358973166,68.73863644862308,241.03941945564617,0.09135620312307881,0.06497769548017844,0.0759415021283562,0.08449577955663388,0.23177179392598057,0.21092500631259994,0.22085755790678366,0.22727916355055394,0.31661133653018564,0.2913896136688831,0.3034773383315046,0.3112236384188816,545118,0.9287053445309089,0.16235200452012225,0.7663533400107867,0.0712946554690911,0.9287053445309089,0.16235200452012225,0.7663533400107867,0.0712946554690911,0.8600888324873096,0.627326565143824,0.36939509306260576,0.8600888324873096,0.627326565143824,0.36939509306260576,0.627326565143824,0.23276226734348562,0.13991116751269037,0.8600888324873096,0.627326565143824,0.36939509306260576,0.23276226734348562,0.7722081218274112,0.7890749936874001,67.32846183650302,10.0,94.05378311280634,roi,5,6.144,15117,33489,14677,-4.0,4.0,0.0,2.35,-2.0,2.0
11,sample_0011,N2_mirrored_support,5Cam,0.20034283265481037,0.18914501978324444,0.19799844156270377,0.7996571673451897,1.0099635740304265,0.04506117487005832,0.03598260181890075,0.06829013842108722,0.04997849726608097,8.462565854904922,0.27522584312052223,1.214824286320569,9334,11626,8140,9334,11626,28.284271668930387,153.05228093079634,75.1664830119324,237.78929994209207,0.08636363636363636,0.06261826939618097,0.07259863431429665,0.08027541571197423,0.20208845208845208,0.18914501978324444,0.195402627926329,0.19935996135981787,0.28292383292383294,0.26492344744538104,0.2736279246732016,0.27913069184811223,546083,0.9288386563947238,0.1672401448131511,0.7615985115815728,0.07116134360527612,0.9288386563947238,0.1672401448131511,0.7615985115815728,0.07116134360527612,0.8720805656738805,0.6603814013284766,0.42329119348617955,0.8720805656738805,0.6603814013284766,0.42329119348617955,0.6603814013284766,0.2116991643454039,0.12791943432611957,0.8720805656738805,0.6603814013284766,0.42329119348617955,0.2116991643454039,0.7996571673451897,0.8108549802167555,69.73314846736872,10.0,93.23707571237364,roi,5,6.144,14913,32657,14655,-4.0,4.0,0.0,2.35,-2.0,2.0
15,sample_0015,N2_mirrored_support,5Cam,0.13545684999448915,0.12383016451581125,0.13296006757802697,0.8645431500055109,0.9802711341342445,0.025497985287851254,0.019786748713596095,0.039694430955824894,0.025989349150164227,9.254653619664785,0.19362409457857221,1.1908945656873018,9073,10151,8168,9073,10151,33.54102016229699,117.6860247130566,66.895441798118,257.2450186320524,0.04407443682664055,0.03674514826125505,0.04007745681853997,0.042383645089431134,0.13173359451518118,0.12383016451581125,0.12765967086198488,0.13007321626475876,0.2120470127326151,0.17958821790956556,0.1944725200909737,0.20464934362845075,546748,0.9274876176959037,0.1644541909618325,0.7630334267340713,0.07251238230409622,0.9274876176959037,0.1644541909618325,0.7630334267340713,0.07251238230409622,0.9002534993938058,0.7287556486277967,0.48726992174583933,0.9002534993938058,0.7287556486277967,0.48726992174583933,0.7287556486277967,0.17149785076600904,0.09974650060619421,0.9002534993938058,0.7287556486277967,0.48726992174583933,0.17149785076600904,0.8645431500055109,0.8761698354841887,73.97729370273589,10.0,92.51906253254786,roi,5,6.144,13591,32459,14325,-4.0,4.0,0.0,2.35,-2.0,2.0
19,sample_0019,N2_mirrored_support,5Cam,0.14466363176530095,0.13864910563317612,0.1434193404772851,0.855336368234699,0.9791603439554881,0.03337316166640573,0.024245950926195324,0.04809382525097996,0.030363834872672548,8.975413472938529,0.22289681610315848,1.2043816341812459,9885,11237,9053,9885,11237,37.41657442528981,103.97113471513978,65.00000096857548,185.4858493224446,0.052468794874627196,0.04449586188484471,0.04815454059301049,0.05065353726980634,0.13708163039876284,0.13864910563317612,0.13786091262110517,0.13739228368584108,0.20103832983541367,0.2016552460621162,0.20134631539884917,0.20116141092654355,544702,0.9259062753579022,0.16093570429335674,0.7649705710645454,0.07409372464209787,0.9259062753579022,0.16093570429335674,0.7649705710645454,0.07409372464209787,0.9158320687910976,0.7389984825493171,0.4563480020232676,0.9158320687910976,0.7389984825493171,0.4563480020232676,0.7389984825493171,0.17683358624178047,0.08416793120890238,0.9158320687910976,0.7389984825493171,0.4563480020232676,0.17683358624178047,0.855336368234699,0.8613508943668239,74.04216962506061,10.0,93.5103398720972,roi,5,6.144,14437,32865,14707,-4.0,4.0,0.0,2.35,-2.0,2.0
23,sample_0023,N2_mirrored_support,5Cam,0.13720238095238096,0.13041448842419717,0.13578885676897173,0.862797619047619,0.9241071428571429,0.02206668992179517,0.019765559860709207,0.03307761516730285,0.02687057197166062,9.341366061968213,0.17821626296101511,1.1235286917973972,10080,10712,8902,10080,10712,30.822070474129514,138.2931689201221,60.621779168245595,268.0018696586869,0.043136373848573356,0.03762135922330097,0.04019055400436883,0.041907701666732376,0.13165580768366658,0.13041448842419717,0.13103220824440975,0.1314056569913661,0.21489552909458548,0.20659073935772965,0.21066131716859762,0.21318158178215968,544553,0.9255885102092909,0.1570113469212363,0.7685771632880546,0.07441148979070908,0.9255885102092909,0.1570113469212363,0.7685771632880546,0.07441148979070908,0.8831349206349206,0.6846230158730159,0.4274801587301587,0.8831349206349206,0.6846230158730159,0.4274801587301587,0.6846230158730159,0.19851190476190475,0.11686507936507937,0.8831349206349206,0.6846230158730159,0.4274801587301587,0.19851190476190475,0.862797619047619,0.8695855115758029,70.95864969427087,10.0,93.16070853737754,roi,5,6.144,13661,33312,14733,-4.0,4.0,0.0,2.35,-2.0,2.0
27,sample_0027,N2_mirrored_support,5Cam,0.10089258850666934,0.07605985037406483,0.09470833425933471,0.8991074114933306,1.1890482398956974,0.022918726978187386,0.015995366244876137,0.03022523279668581,0.017820593292033948,9.7816829373276,0.15907348556781697,1.3724177932345096,9971,12832,9063,9971,12832,39.37003995671836,115.10864604746584,88.31760997931339,213.00821097580854,0.0385082202361249,0.027976932668329176,0.032408495360505746,0.035812089017469774,0.09411894516164625,0.07605985037406483,0.08413119700165488,0.08985217639367316,0.1484056052079885,0.1146352867830424,0.12935265680142857,0.14014836596155153,544006,0.9231111421565203,0.1804980092131337,0.7426131329433866,0.07688885784347967,0.9231111421565203,0.1804980092131337,0.7426131329433866,0.07688885784347967,0.908935914151038,0.7233978537759502,0.48982047939023166,0.908935914151038,0.7233978537759502,0.48982047939023166,0.7233978537759502,0.18553806037508774,0.09106408584896199,0.908935914151038,0.7233978537759502,0.48982047939023166,0.18553806037508774,0.8991074114933306,0.9239401496259352,73.66436116869966,10.0,91.81638952653776,roi,5,6.144,15974,32947,14625,-4.0,4.0,0.0,2.35,-2.0,2.0
31,sample_0031,N2_mirrored_support,5Cam,0.13996591393268001,0.12625,0.13698938387498472,0.86003408606732,1.0423945462292288,0.030759141770582317,0.023718363084878923,0.04541279371051157,0.030871872630780894,9.24497658455307,0.20648928453859794,1.309869430171849,9388,11200,8356,9388,11200,35.70714267479213,115.9741367755813,62.84902638640614,204.5146720143122,0.05373384394447104,0.04258928571428571,0.04751685374811473,0.05106153676550807,0.13331737673528005,0.12625,0.12968747478612874,0.13184130204095407,0.2004547630445189,0.18803571428571428,0.19404673602338715,0.19784142723155013,545987,0.924155703340922,0.1763283741187977,0.7478273292221244,0.07584429665907796,0.924155703340922,0.1763283741187977,0.7478273292221244,0.07584429665907796,0.8900724328930549,0.7117596932253941,0.4696420962931402,0.8900724328930549,0.7117596932253941,0.4696420962931402,0.7117596932253941,0.17831273966766084,0.10992756710694504,0.8900724328930549,0.7117596932253941,0.4696420962931402,0.17831273966766084,0.86003408606732,0.87375,72.56484681835377,10.0,91.62106977320191,roi,5,6.144,14663,33106,14756,-4.0,4.0,0.0,2.35,-2.0,2.0
